date,vessel,start_time,destination,overtime,storage_type,end_time,total_tonnage,service,Price,invoice_value
2025-03-03,IZURDIA,16:50:00.000000000,MNBU3073025,normal hours,Brine,16:50:00.000000000,3.1,Basic OSS,25.5,79.05
2025-03-03,IZURDIA,17:01:00.000000000,MNBU3240061,overtime 150%,Brine,17:54:00.000000000,19.23,Basic OSS,38.25,735.5475
2025-03-03,IZURDIA,17:37:00.000000000,MNBU3073025,overtime 150%,Brine,17:37:00.000000000,6.83,Basic OSS,38.25,261.2475
2025-03-03,LAYLA,08:19:00.000000000,MNBU4210821,normal hours,Brine,08:47:00.000000000,6.01,Full OSS,38.75,232.8875
2025-03-03,LAYLA,08:30:00.000000000,MNBU9028912,normal hours,Brine,09:50:00.000000000,20.72,Full OSS,38.75,802.9
2025-03-03,LAYLA,09:10:00.000000000,MNBU0068262,normal hours,Brine,16:57:00.000000000,20.04,Full OSS,38.75,776.55
2025-03-03,LAYLA,09:26:00.000000000,SUDU8054018,normal hours,Brine,11:48:00.000000000,26.94,Full OSS,38.75,1043.925
2025-03-03,LAYLA,10:01:00.000000000,SUDU9302166,normal hours,Brine,12:49:00.000000000,26.92,Full OSS,38.75,1043.15
2025-03-03,LAYLA,11:51:00.000000000,MNBU1020767,normal hours,Brine,13:18:00.000000000,26.74,Full OSS,38.75,1036.175
2025-03-03,LAYLA,12:59:00.000000000,MWCU5291183,normal hours,Brine,15:18:00.000000000,26.97,Full OSS,38.75,1045.0874999999999
2025-03-03,LAYLA,13:26:00.000000000,MNBU0324298,normal hours,Brine,15:10:00.000000000,30.33,Full OSS,38.75,1175.2875
2025-03-03,LAYLA,15:26:00.000000000,MNBU0395882,normal hours,Brine,16:50:00.000000000,15.33,Full OSS,38.75,594.0375
2025-03-03,LAYLA,15:53:00.000000000,MNBU0462487,normal hours,Brine,16:29:00.000000000,26.87,Full OSS,38.75,1041.2125
2025-03-03,LAYLA,16:30:00.000000000,SUDU6276525,normal hours,Brine,16:53:00.000000000,15.35,Full OSS,38.75,594.8125
2025-03-03,NOUR,08:18:00.000000000,SUDU6296115,normal hours,Brine,08:59:00.000000000,26.98,Full OSS,38.75,1045.475
2025-03-03,NOUR,09:09:00.000000000,MNBU4075948,normal hours,Brine,09:09:00.000000000,2.59,Full OSS,38.75,100.3625
2025-03-03,NOUR,09:24:00.000000000,MNBU4557087,normal hours,Brine,10:13:00.000000000,27.01,Full OSS,38.75,1046.6375
2025-03-03,NOUR,09:47:00.000000000,MNBU4559794,normal hours,Brine,10:20:00.000000000,27.05,Full OSS,38.75,1048.1875
2025-03-03,NOUR,10:19:00.000000000,MNBU9136558,normal hours,Brine,10:58:00.000000000,26.99,Full OSS,38.75,1045.8625
2025-03-03,NOUR,10:24:00.000000000,MNBU3491318,normal hours,Brine,12:03:00.000000000,27.04,Full OSS,38.75,1047.8
2025-03-03,NOUR,11:04:00.000000000,MMAU1168842,normal hours,Brine,13:52:00.000000000,21.52,Full OSS,38.75,833.9
2025-03-03,NOUR,12:01:00.000000000,MNBU9165880,normal hours,Brine,13:30:00.000000000,20.07,Full OSS,38.75,777.7125
2025-03-03,NOUR,13:57:00.000000000,MNBU9113784,normal hours,Brine,16:53:00.000000000,21.49,Full OSS,38.75,832.7375
2025-03-03,NOUR,14:05:00.000000000,MNBU0348448,normal hours,Brine,16:10:00.000000000,26.92,Full OSS,38.75,1043.15
2025-03-03,NOUR,14:22:00.000000000,MNBU0558737,normal hours,Brine,16:02:00.000000000,10.44,Full OSS,38.75,404.54999999999995
2025-03-03,NOUR,16:22:00.000000000,MNBU3880053,normal hours,Brine,16:46:00.000000000,5.48,Full OSS,38.75,212.35000000000002
2025-03-04,IZURDIA,08:25:00.000000000,MNBU3240061,normal hours,Brine,08:25:00.000000000,1.11,Basic OSS,25.5,28.305000000000003
2025-03-04,IZURDIA,09:27:00.000000000,MNBU3073025,normal hours,Brine,12:24:00.000000000,18.06,Basic OSS,25.5,460.53
2025-03-04,LAYLA,08:29:00.000000000,MNBU0395882,normal hours,Brine,09:45:00.000000000,11.62,Full OSS,38.75,450.275
2025-03-04,LAYLA,08:30:00.000000000,SUDU6276525,normal hours,Brine,08:40:00.000000000,11.65,Full OSS,38.75,451.4375
2025-03-04,LAYLA,09:01:00.000000000,MNBU0526072,normal hours,Brine,10:56:00.000000000,25.68,Full OSS,38.75,995.1
2025-03-04,LAYLA,10:19:00.000000000,MNBU0068262,normal hours,Brine,11:08:00.000000000,3.33,Full OSS,38.75,129.0375
2025-03-04,LAYLA,11:11:00.000000000,TLLU1174702,normal hours,Brine,11:21:00.000000000,3.87,Full OSS,38.75,149.9625
2025-03-04,NOUR,08:40:00.000000000,MNBU4258168,normal hours,Brine,11:18:00.000000000,26.98,Full OSS,38.75,1045.475
2025-03-04,NOUR,08:41:00.000000000,MNBU3880053,normal hours,Brine,14:19:00.000000000,21.44,Full OSS,38.75,830.8000000000001
2025-03-04,NOUR,09:39:00.000000000,MNBU9113784,normal hours,Brine,09:49:00.000000000,5.32,Full OSS,38.75,206.15
2025-03-04,NOUR,10:29:00.000000000,SUDU8053768,normal hours,Brine,14:13:00.000000000,27.01,Full OSS,38.75,1046.6375
2025-03-04,NOUR,11:32:00.000000000,MNBU4420828,normal hours,Brine,16:57:00.000000000,17.07,Full OSS,38.75,661.4625
2025-03-04,NOUR,12:32:00.000000000,MNBU0679235,normal hours,Brine,13:56:00.000000000,26.92,Full OSS,38.75,1043.15
2025-03-04,NOUR,14:06:00.000000000,MNBU4404128,normal hours,Brine,16:54:00.000000000,21.63,Full OSS,38.75,838.1624999999999
2025-03-04,NOUR,15:02:00.000000000,MMAU1168842,normal hours,Brine,15:09:00.000000000,5.27,Full OSS,38.75,204.21249999999998
2025-03-04,NOUR,15:26:00.000000000,MNBU9106002,normal hours,Brine,15:39:00.000000000,3.47,Full OSS,38.75,134.4625
2025-03-04,NOUR,16:30:00.000000000,MNBU3452142,normal hours,Brine,16:42:00.000000000,11.3,Full OSS,38.75,437.875
2025-03-05,ACILA,08:41:00.000000000,MNBU3935222,normal hours,Brine,09:53:00.000000000,26.97,Full OSS,38.75,1045.0874999999999
2025-03-05,ACILA,08:46:00.000000000,MNBU0583848,normal hours,Brine,10:20:00.000000000,26.86,Full OSS,38.75,1040.825
2025-03-05,ACILA,10:00:00.000000000,MNBU0385842,normal hours,Brine,11:35:00.000000000,26.7,Full OSS,38.75,1034.625
2025-03-05,ACILA,10:29:00.000000000,MCAU5003460,normal hours,Brine,14:23:00.000000000,26.89,Full OSS,38.75,1041.9875
2025-03-05,ACILA,11:48:00.000000000,SUDU8076064,normal hours,Brine,13:52:00.000000000,26.85,Full OSS,38.75,1040.4375
2025-03-05,ACILA,13:39:00.000000000,SUDU6023110,normal hours,Brine,16:29:00.000000000,26.34,Full OSS,38.75,1020.675
2025-03-05,ACILA,14:00:00.000000000,SUDU8061866,normal hours,Brine,16:41:00.000000000,12.94,Full OSS,38.75,501.42499999999995
2025-03-05,ACILA,14:47:00.000000000,SUDU8063004,normal hours,Brine,16:46:00.000000000,26.74,Full OSS,38.75,1036.175
2025-03-05,ACILA,16:56:00.000000000,SUDU5234103,normal hours,Brine,16:59:00.000000000,3.67,Full OSS,38.75,142.2125
2025-03-05,IZURDIA,09:29:00.000000000,SUDU6121312,normal hours,Brine,12:24:00.000000000,28.03,Basic OSS,25.5,714.765
2025-03-05,IZURDIA,12:39:00.000000000,MNBU3489650,normal hours,Brine,14:54:00.000000000,27.9,Basic OSS,25.5,711.4499999999999
2025-03-05,IZURDIA,15:02:00.000000000,SUDU8175025,normal hours,Brine,16:56:00.000000000,18.73,Basic OSS,25.5,477.615
2025-03-05,IZURDIA,18:13:00.000000000,SUDU8175025,overtime 150%,Brine,19:30:00.000000000,5.2,Basic OSS,38.25,198.9
2025-03-05,NOUR,08:43:00.000000000,MNBU4561220,normal hours,Brine,10:09:00.000000000,23.47,Full OSS,38.75,909.4625
2025-03-05,NOUR,08:51:00.000000000,MNBU3452142,normal hours,Brine,09:27:00.000000000,15.64,Full OSS,38.75,606.0500000000001
2025-03-05,NOUR,09:52:00.000000000,SUDU8207420,normal hours,Brine,11:00:00.000000000,26.7,Full OSS,38.75,1034.625
2025-03-05,NOUR,10:37:00.000000000,TLLU1174702,normal hours,Brine,11:52:00.000000000,23.19,Full OSS,38.75,898.6125000000001
2025-03-05,NOUR,11:03:00.000000000,MNBU0526072,normal hours,Brine,11:03:00.000000000,1.29,Full OSS,38.75,49.987500000000004
2025-03-05,NOUR,11:17:00.000000000,SUDU5231125,normal hours,Brine,13:36:00.000000000,27.06,Full OSS,38.75,1048.575
2025-03-05,NOUR,12:14:00.000000000,SUDU8181497,normal hours,Brine,16:27:00.000000000,15.29,Full OSS,38.75,592.4875
2025-03-05,NOUR,13:32:00.000000000,MNBU4404128,normal hours,Brine,13:42:00.000000000,5.22,Full OSS,38.75,202.27499999999998
2025-03-05,NOUR,14:02:00.000000000,SUDU5271750,normal hours,Brine,14:49:00.000000000,27.04,Full OSS,38.75,1047.8
2025-03-05,NOUR,14:20:00.000000000,SUDU6016298,normal hours,Brine,16:47:00.000000000,22.17,Full OSS,38.75,859.0875000000001
2025-03-05,NOUR,15:04:00.000000000,SUDU5237252,normal hours,Brine,16:15:00.000000000,27.06,Full OSS,38.75,1048.575
2025-03-05,NOUR,15:28:00.000000000,MNBU4166380,normal hours,Brine,16:46:00.000000000,8.82,Full OSS,38.75,341.77500000000003
2025-03-05,NOUR,16:28:00.000000000,SUDU8167380,normal hours,Brine,16:42:00.000000000,6.54,Full OSS,38.75,253.425
2025-03-06,ACILA,08:28:00.000000000,SUDU6023110,normal hours,Brine,08:28:00.000000000,0.68,Full OSS,38.75,26.35
2025-03-06,ACILA,08:35:00.000000000,SUDU8175703,normal hours,Brine,10:31:00.000000000,26.98,Full OSS,38.75,1045.475
2025-03-06,ACILA,08:41:00.000000000,SUDU8061866,normal hours,Brine,10:42:00.000000000,14.0,Full OSS,38.75,542.5
2025-03-06,ACILA,08:49:00.000000000,SUDU8009024,normal hours,Brine,13:27:00.000000000,26.99,Full OSS,38.75,1045.8625
2025-03-06,ACILA,10:40:00.000000000,SUDU8098295,normal hours,Brine,13:03:00.000000000,26.83,Full OSS,38.75,1039.6625
2025-03-06,ACILA,11:06:00.000000000,SUDU5234103,normal hours,Brine,16:48:00.000000000,6.63,Full OSS,38.75,256.9125
2025-03-06,ACILA,11:11:00.000000000,MMAU1061746,normal hours,Brine,16:42:00.000000000,15.31,Full OSS,38.75,593.2625
2025-03-06,ACILA,13:12:00.000000000,MNBU0535388,normal hours,Brine,14:59:00.000000000,26.72,Full OSS,38.75,1035.3999999999999
2025-03-06,ACILA,13:52:00.000000000,MNBU0321431,normal hours,Brine,16:25:00.000000000,22.46,Full OSS,38.75,870.325
2025-03-06,ACILA,15:14:00.000000000,MNBU0260803,normal hours,Brine,16:41:00.000000000,19.88,Full OSS,38.75,770.3499999999999
2025-03-06,ATERPE ALAI,09:08:00.000000000,MSFU0001088,normal hours,Dry,11:03:00.000000000,25.255,Full OSS,53.75,1357.45625
2025-03-06,ATERPE ALAI,11:40:00.000000000,MSFU0013582,normal hours,Dry,14:16:00.000000000,25.12,Full OSS,53.75,1350.2
2025-03-06,ATERPE ALAI,14:48:00.000000000,MSFU0013983,normal hours,Dry,16:40:00.000000000,25.16,Full OSS,53.75,1352.35
2025-03-06,ATERPE ALAI,16:51:00.000000000,MSFU0014716,normal hours,Dry,16:59:00.000000000,4.24,Full OSS,53.75,227.9
2025-03-06,NOUR,08:25:00.000000000,SUDU8167380,normal hours,Brine,09:33:00.000000000,9.7,Full OSS,38.75,375.875
2025-03-06,NOUR,08:27:00.000000000,SUDU6016298,normal hours,Brine,08:43:00.000000000,4.78,Full OSS,38.75,185.22500000000002
2025-03-06,NOUR,09:02:00.000000000,MNBU3866435,normal hours,Brine,11:12:00.000000000,27.0,Full OSS,38.75,1046.25
2025-03-06,NOUR,09:42:00.000000000,MNBU4166380,normal hours,Brine,09:42:00.000000000,3.64,Full OSS,38.75,141.05
2025-03-06,NOUR,10:08:00.000000000,SUDU8181497,normal hours,Brine,13:43:00.000000000,2.73,Full OSS,38.75,105.7875
2025-03-06,NOUR,10:47:00.000000000,MNBU0068262,normal hours,Brine,10:52:00.000000000,3.54,Full OSS,38.75,137.175
2025-03-06,NOUR,11:25:00.000000000,MNBU9106002,normal hours,Brine,14:40:00.000000000,23.58,Full OSS,38.75,913.7249999999999
2025-03-06,NOUR,11:26:00.000000000,MNBU3597531,normal hours,Brine,12:56:00.000000000,26.82,Full OSS,38.75,1039.275
2025-03-06,NOUR,11:37:00.000000000,MNBU4194079,normal hours,Brine,13:25:00.000000000,26.88,Full OSS,38.75,1041.6
2025-03-06,NOUR,13:13:00.000000000,MNBU0319434,normal hours,Brine,15:28:00.000000000,27.0,Full OSS,38.75,1046.25
2025-03-06,NOUR,13:45:00.000000000,MNBU3299286,normal hours,Brine,15:33:00.000000000,26.95,Full OSS,38.75,1044.3125
2025-03-06,NOUR,15:39:00.000000000,SUDU8025051,normal hours,Brine,16:32:00.000000000,26.89,Full OSS,38.75,1041.9875
2025-03-06,NOUR,15:47:00.000000000,MNBU4308356,normal hours,Brine,16:55:00.000000000,25.17,Full OSS,38.75,975.3375000000001
2025-03-06,NOUR,17:04:00.000000000,MNBU4308356,overtime 150%,Brine,17:04:00.000000000,1.8,Full OSS,58.125,104.625
2025-03-06,NOUR,17:27:00.000000000,MNBU0637712,overtime 150%,Brine,18:49:00.000000000,20.06,Full OSS,58.125,1165.9875
2025-03-06,NOUR,18:19:00.000000000,SUDU8181497,overtime 150%,Brine,18:19:00.000000000,0.71,Full OSS,58.125,41.26875
2025-03-07,ACILA,08:27:00.000000000,MNBU0321431,normal hours,Brine,08:36:00.000000000,4.52,Full OSS,38.75,175.14999999999998
2025-03-07,ACILA,08:28:00.000000000,MNBU0260803,normal hours,Brine,08:43:00.000000000,6.84,Full OSS,38.75,265.05
2025-03-07,ACILA,08:49:00.000000000,MMAU1061746,normal hours,Brine,11:56:00.000000000,11.55,Full OSS,38.75,447.5625
2025-03-07,ACILA,08:50:00.000000000,MNBU3189817,normal hours,Brine,10:34:00.000000000,26.77,Full OSS,38.75,1037.3375
2025-03-07,ACILA,09:20:00.000000000,MNBU0548533,normal hours,Brine,11:41:00.000000000,27.03,Full OSS,38.75,1047.4125000000001
2025-03-07,ACILA,10:55:00.000000000,MNBU0173801,normal hours,Brine,13:13:00.000000000,26.86,Full OSS,38.75,1040.825
2025-03-07,ACILA,11:04:00.000000000,SUDU5234103,normal hours,Brine,16:49:00.000000000,6.59,Full OSS,38.75,255.36249999999998
2025-03-07,ACILA,12:08:00.000000000,MNBU3819958,normal hours,Brine,15:02:00.000000000,27.03,Full OSS,38.75,1047.4125000000001
2025-03-07,ACILA,13:27:00.000000000,MNBU4381790,normal hours,Brine,16:41:00.000000000,7.34,Full OSS,38.75,284.425
2025-03-07,ACILA,13:32:00.000000000,MMAU1228896,normal hours,Brine,16:42:00.000000000,21.55,Full OSS,38.75,835.0625
2025-03-07,ACILA,15:44:00.000000000,TLLU1225667,normal hours,Brine,16:34:00.000000000,12.21,Full OSS,38.75,473.13750000000005
2025-03-07,ATERPE ALAI,08:17:00.000000000,MNBU0394490,normal hours,Brine,09:39:00.000000000,27.38,Full OSS,38.75,1060.975
2025-03-07,ATERPE ALAI,08:40:00.000000000,MNBU3383720,normal hours,Brine,09:45:00.000000000,27.04,Full OSS,38.75,1047.8
2025-03-07,ATERPE ALAI,09:58:00.000000000,MNBU0350532,normal hours,Brine,11:12:00.000000000,27.28,Full OSS,38.75,1057.1000000000001
2025-03-07,ATERPE ALAI,09:59:00.000000000,SUDU6193694,normal hours,Brine,10:59:00.000000000,27.18,Full OSS,38.75,1053.225
2025-03-07,ATERPE ALAI,10:45:00.000000000,MNBU0549170,normal hours,Brine,11:56:00.000000000,27.07,Full OSS,38.75,1048.9625
2025-03-07,ATERPE ALAI,11:20:00.000000000,MNBU3520890,normal hours,Brine,12:03:00.000000000,22.45,Full OSS,38.75,869.9375
2025-03-07,ATERPE ALAI,12:00:00.000000000,MNBU4024149,normal hours,Brine,13:18:00.000000000,27.1,Full OSS,38.75,1050.125
2025-03-07,ATERPE ALAI,12:11:00.000000000,MNBU4138408,normal hours,Brine,13:47:00.000000000,26.98,Full OSS,38.75,1045.475
2025-03-07,ATERPE ALAI,13:38:00.000000000,MNBU0269230,normal hours,Brine,15:35:00.000000000,27.04,Full OSS,38.75,1047.8
2025-03-07,ATERPE ALAI,13:52:00.000000000,MNBU3822864,normal hours,Brine,15:56:00.000000000,26.9,Full OSS,38.75,1042.375
2025-03-07,ATERPE ALAI,16:12:00.000000000,SUDU6133205,normal hours,Brine,16:50:00.000000000,14.15,Full OSS,38.75,548.3125
2025-03-07,ATERPE ALAI,17:08:00.000000000,SUDU6133205,overtime 150%,Brine,18:03:00.000000000,5.62,Full OSS,58.125,326.6625
2025-03-10,ACILA,08:38:00.000000000,MMAU1228896,normal hours,Brine,09:02:00.000000000,5.22,Full OSS,38.75,202.27499999999998
2025-03-10,ACILA,08:42:00.000000000,MNBU4381790,normal hours,Brine,16:39:00.000000000,19.72,Full OSS,38.75,764.15
2025-03-10,ACILA,09:44:00.000000000,TLLU1225667,normal hours,Brine,10:21:00.000000000,14.71,Full OSS,38.75,570.0125
2025-03-10,ACILA,10:11:00.000000000,MNBU3006264,normal hours,Brine,13:26:00.000000000,6.55,Full OSS,38.75,253.8125
2025-03-10,ACILA,10:57:00.000000000,MWCU5298233,normal hours,Brine,13:10:00.000000000,27.01,Full OSS,38.75,1046.6375
2025-03-10,ACILA,11:45:00.000000000,MNBU9070070,normal hours,Brine,15:33:00.000000000,27.02,Full OSS,38.75,1047.025
2025-03-10,ACILA,12:46:00.000000000,MNBU4235291,normal hours,Brine,16:51:00.000000000,11.92,Full OSS,38.75,461.9
2025-03-10,ACILA,13:26:00.000000000,MMAU1080957,normal hours,Brine,16:46:00.000000000,21.5,Full OSS,38.75,833.125
2025-03-10,ACILA,16:32:00.000000000,MNBU4329929,normal hours,Brine,16:39:00.000000000,3.15,Full OSS,38.75,122.0625
2025-03-11,ACILA,08:35:00.000000000,MNBU4329929,normal hours,Brine,11:08:00.000000000,23.77,Full OSS,38.75,921.0875
2025-03-11,ACILA,08:38:00.000000000,MMAU1080957,normal hours,Brine,08:55:00.000000000,5.56,Full OSS,38.75,215.45
2025-03-11,ACILA,09:15:00.000000000,MNBU3099185,normal hours,Brine,12:50:00.000000000,27.0,Full OSS,38.75,1046.25
2025-03-11,ACILA,10:01:00.000000000,MNBU3315480,normal hours,Brine,16:52:00.000000000,10.72,Full OSS,38.75,415.40000000000003
2025-03-11,ACILA,11:24:00.000000000,MNBU4235291,normal hours,Brine,16:41:00.000000000,14.84,Full OSS,38.75,575.05
2025-03-11,ACILA,11:58:00.000000000,TLLU1175890,normal hours,Brine,16:37:00.000000000,23.85,Full OSS,38.75,924.1875
2025-03-11,ACILA,13:23:00.000000000,MNBU9098545,normal hours,Brine,16:34:00.000000000,20.54,Full OSS,38.75,795.925
2025-03-12,ACILA,10:02:00.000000000,TLLU1175890,normal hours,Brine,10:11:00.000000000,3.3,Full OSS,38.75,127.875
2025-03-12,ACILA,10:10:00.000000000,MNBU3006264,normal hours,Brine,11:36:00.000000000,20.36,Full OSS,38.75,788.9499999999999
2025-03-12,ACILA,10:29:00.000000000,MNBU9098545,normal hours,Brine,10:42:00.000000000,6.44,Full OSS,38.75,249.55
2025-03-12,ACILA,11:07:00.000000000,MNBU4172090,normal hours,Brine,13:44:00.000000000,27.53,Full OSS,38.75,1066.7875000000001
2025-03-12,ACILA,12:28:00.000000000,SUDU6195505,normal hours,Brine,16:35:00.000000000,14.88,Full OSS,38.75,576.6
2025-03-12,ACILA,14:00:00.000000000,MWCU5296267,normal hours,Brine,16:21:00.000000000,15.49,Full OSS,38.75,600.2375
2025-03-12,ACILA,17:35:00.000000000,MWCU5296267,overtime 150%,Brine,17:35:00.000000000,3.52,Full OSS,58.125,204.6
2025-03-12,ACILA,18:03:00.000000000,SUDU6195505,overtime 150%,Brine,18:03:00.000000000,1.03,Full OSS,58.125,59.86875
2025-03-13,BERNICA,16:13:00.000000000,MNBU3098065,normal hours,Dry,16:51:00.000000000,11.12,Full OSS,53.75,597.6999999999999
2025-03-15,DOLOMIEU,11:47:00.000000000,MNBU3098065,normal hours,Dry,12:30:00.000000000,9.05,Full OSS,53.75,486.43750000000006
2025-03-18,TXORI GORRI,08:43:00.000000000,MNBU9170758,normal hours,Brine,09:47:00.000000000,18.53,Basic OSS,25.5,472.51500000000004
2025-03-18,TXORI GORRI,09:59:00.000000000,MNBU0303926,normal hours,Brine,10:25:00.000000000,6.23,Basic OSS,25.5,158.865
2025-03-19,EUSKADI ALAI,08:18:00.000000000,MSFU0013670,normal hours,Dry,11:01:00.000000000,24.76,Full OSS,53.75,1330.8500000000001
2025-03-19,EUSKADI ALAI,09:15:00.000000000,MNBU3039139,normal hours,Brine,11:51:00.000000000,27.08,Full OSS,38.75,1049.35
2025-03-19,EUSKADI ALAI,11:41:00.000000000,MSFU0001196,normal hours,Dry,12:48:00.000000000,15.54,Full OSS,53.75,835.275
2025-03-19,EUSKADI ALAI,11:58:00.000000000,MNBU3571291,normal hours,Brine,14:53:00.000000000,27.51,Full OSS,38.75,1066.0125
2025-03-19,EUSKADI ALAI,13:07:00.000000000,MSFU0001982,normal hours,Dry,14:03:00.000000000,7.6,Full OSS,53.75,408.5
2025-03-19,EUSKADI ALAI,15:02:00.000000000,MNBU4125294,normal hours,Brine,16:53:00.000000000,19.91,Full OSS,38.75,771.5125
2025-03-20,EUSKADI ALAI,10:41:00.000000000,MNBU4125294,normal hours,Brine,10:57:00.000000000,7.23,Full OSS,38.75,280.1625
2025-03-20,EUSKADI ALAI,12:21:00.000000000,MMAU1386546,normal hours,Brine,16:14:00.000000000,27.1,Full OSS,38.75,1050.125
2025-03-20,EUSKADI ALAI,16:48:00.000000000,MNBU3948322,normal hours,Brine,16:54:00.000000000,5.06,Full OSS,38.75,196.075
2025-03-20,NOUR,09:08:00.000000000,MNBU3535000,normal hours,Brine,11:06:00.000000000,25.61,Full OSS,38.75,992.3874999999999
2025-03-20,NOUR,09:27:00.000000000,MNBU0510380,normal hours,Brine,16:17:00.000000000,12.32,Full OSS,38.75,477.40000000000003
2025-03-20,NOUR,09:33:00.000000000,MNBU3809055,normal hours,Brine,10:47:00.000000000,26.02,Full OSS,38.75,1008.275
2025-03-20,NOUR,11:04:00.000000000,MNBU0365229,normal hours,Brine,12:19:00.000000000,25.91,Full OSS,38.75,1004.0125
2025-03-20,NOUR,11:09:00.000000000,MNBU9066872,normal hours,Brine,13:50:00.000000000,26.1,Full OSS,38.75,1011.375
2025-03-20,NOUR,12:45:00.000000000,MNBU0668082,normal hours,Brine,14:06:00.000000000,21.86,Full OSS,38.75,847.0749999999999
2025-03-20,NOUR,13:58:00.000000000,MNBU0238409,normal hours,Brine,15:29:00.000000000,26.06,Full OSS,38.75,1009.8249999999999
2025-03-20,NOUR,15:13:00.000000000,MNBU0266062,normal hours,Brine,15:55:00.000000000,26.08,Full OSS,38.75,1010.5999999999999
2025-03-20,NOUR,15:41:00.000000000,TEMU9753253,normal hours,Brine,16:51:00.000000000,26.07,Full OSS,38.75,1010.2125
2025-03-20,NOUR,16:18:00.000000000,MNBU3881851,normal hours,Brine,16:56:00.000000000,19.79,Full OSS,38.75,766.8625
2025-03-20,NOUR,17:06:00.000000000,MNBU3944939,overtime 150%,Brine,17:49:00.000000000,19.12,Full OSS,58.125,1111.3500000000001
2025-03-20,NOUR,17:09:00.000000000,MNBU3881851,overtime 150%,Brine,17:14:00.000000000,6.15,Full OSS,58.125,357.46875
2025-03-20,NOUR,17:46:00.000000000,MNBU0510380,overtime 150%,Brine,17:46:00.000000000,4.61,Full OSS,58.125,267.95625
2025-03-21,EUSKADI ALAI,09:36:00.000000000,MNBU3948322,normal hours,Brine,13:39:00.000000000,23.15,Full OSS,38.75,897.0625
2025-03-21,EUSKADI ALAI,13:51:00.000000000,MWCU5267356,normal hours,Brine,16:59:00.000000000,19.19,Full OSS,38.75,743.6125000000001
2025-03-21,JAI ALAI,08:23:00.000000000,MSFU0006412,normal hours,Dry,10:22:00.000000000,25.14,Full OSS,53.75,1351.275
2025-03-21,JAI ALAI,09:20:00.000000000,MNBU4446416,normal hours,Brine,13:21:00.000000000,27.18,Full OSS,38.75,1053.225
2025-03-21,JAI ALAI,10:35:00.000000000,MSFU0005247,normal hours,Dry,13:01:00.000000000,25.18,Full OSS,53.75,1353.425
2025-03-21,JAI ALAI,12:34:00.000000000,MNBU0215023,normal hours,Brine,16:35:00.000000000,21.08,Full OSS,38.75,816.8499999999999
2025-03-21,JAI ALAI,13:18:00.000000000,MSFU0001982,normal hours,Dry,14:30:00.000000000,14.7,Full OSS,53.75,790.125
2025-03-21,NOUR,08:22:00.000000000,MNBU3944939,normal hours,Brine,10:13:00.000000000,6.88,Full OSS,38.75,266.6
2025-03-21,NOUR,09:22:00.000000000,MNBU0668082,normal hours,Brine,09:28:00.000000000,4.19,Full OSS,38.75,162.3625
2025-03-21,NOUR,09:57:00.000000000,MNBU3668677,normal hours,Brine,11:16:00.000000000,26.01,Full OSS,38.75,1007.8875
2025-03-21,NOUR,10:31:00.000000000,MNBU0510380,normal hours,Brine,11:26:00.000000000,9.0,Full OSS,38.75,348.75
2025-03-22,EUSKADI ALAI,08:10:00.000000000,MNBU9102497,normal hours,Brine,10:36:00.000000000,29.3,Full OSS,38.75,1135.375
