vessel_client,customer,date_plugged,time_plugged,container_number,operation_type,shipping_line,plugged_status,tonnage,set_point,date_out,location,days_on_plug,plugin_price,monitoring_price,electricity_unit_price,total_electricity,total
EUSKADI ALAI,MAERSKLINE,2025-03-19,13:25:00.000000000,MSFU0001196,Full OSS,MAERSKLINE,Full,15.54,-60,2025-03-25,LML,7,25.0,30.0,110.0,770.0,825.0
EUSKADI ALAI,MAERSKLINE,2025-03-19,14:45:00.000000000,MSFU0001982,Full OSS,MAERSKLINE,Partial,7.6,-60,2025-03-21,For Completion,2,25.0,0.0,110.0,220.0,245.0
EUSKADI ALAI,MAERSKLINE,2025-03-19,11:39:00.000000000,MSFU0013670,Full OSS,MAERSKLINE,Full,24.76,-60,2025-03-25,LML,7,25.0,30.0,110.0,770.0,825.0
INPESCA S.A,INPESCA S.A,2025-03-19,00:00:00.000000000,SZLU9060277,CCCS Stuffing - Direct Transfer,CMA CGM,Full,26.483,-25,2025-03-19,Cross Stuffing,0,0.0,0.0,70.0,0.0,0.0
INPESCA S.A,INPESCA S.A,2025-03-19,14:30:00.000000000,CGMU9397530,CCCS Stuffing and Plugin,CMA CGM,Full,26.551,-25,2025-04-05,LML,18,25.0,30.0,70.0,1260.0,1315.0
INPESCA S.A,INPESCA S.A,2025-03-19,19:00:00.000000000,GESU9601537,Cross Stuffing and Plugin,CMA CGM,Full,26.483,-25,2025-04-05,LML,18,25.0,30.0,70.0,1260.0,1315.0
INPESCA S.A,INPESCA S.A,2025-03-19,16:05:00.000000000,SEGU9090581,CCCS Stuffing and Plugin,CMA CGM,Full,26.887,-25,2025-04-05,LML,18,25.0,30.0,70.0,1260.0,1315.0
INPESCA S.A,INPESCA S.A,2025-03-19,14:43:00.000000000,TCLU1215254,CCCS Stuffing and Plugin,CMA CGM,Full,26.914,-25,2025-04-05,LML,18,25.0,30.0,70.0,1260.0,1315.0
EUSKADI ALAI,MAERSKLINE,2025-03-20,17:00:00.000000000,MMAU1386546,Full OSS,MAERSKLINE,Full,27.1,-25,2025-03-25,LML,6,25.0,30.0,70.0,420.0,475.0
NOUR,MAERSKLINE,2025-03-20,15:58:00.000000000,MNBU0238409,Full OSS,MAERSKLINE,Full,26.06,-25,2025-03-25,LML,6,25.0,30.0,70.0,420.0,475.0
NOUR,MAERSKLINE,2025-03-20,16:20:00.000000000,MNBU0266062,Full OSS,MAERSKLINE,Full,26.08,-25,2025-03-25,LML,6,25.0,30.0,70.0,420.0,475.0
NOUR,MAERSKLINE,2025-03-20,13:03:00.000000000,MNBU0365229,Full OSS,MAERSKLINE,Full,25.91,-25,2025-03-25,LML,6,25.0,30.0,70.0,420.0,475.0
NOUR,MAERSKLINE,2025-03-20,18:06:00.000000000,MNBU0510380,Full OSS,MAERSKLINE,Partial,16.93,-25,2025-03-21,For Completion,1,25.0,0.0,70.0,70.0,95.0
NOUR,MAERSKLINE,2025-03-20,18:08:00.000000000,MNBU0668082,Full OSS,MAERSKLINE,Partial,21.86,-25,2025-03-21,For Completion,1,25.0,0.0,70.0,70.0,95.0
ECHEBASTAR,MAERSKLINE,2025-03-20,17:31:00.000000000,MNBU3348919,CCCS Stuffing - Basic OSS,MAERSKLINE,Completed,10.442,-25,2025-03-26,LML,7,25.0,30.0,70.0,490.0,545.0
NOUR,MAERSKLINE,2025-03-20,11:30:00.000000000,MNBU3535000,Full OSS,MAERSKLINE,Full,25.61,-25,2025-03-25,LML,6,25.0,30.0,70.0,420.0,475.0
NOUR,MAERSKLINE,2025-03-20,11:30:00.000000000,MNBU3809055,Full OSS,MAERSKLINE,Full,26.02,-25,2025-03-25,LML,6,25.0,30.0,70.0,420.0,475.0
NOUR,MAERSKLINE,2025-03-20,18:19:00.000000000,MNBU3881851,Full OSS,MAERSKLINE,Full,25.94,-25,2025-03-26,LML,7,25.0,30.0,70.0,490.0,545.0
NOUR,MAERSKLINE,2025-03-20,18:04:00.000000000,MNBU3944939,Full OSS,MAERSKLINE,Partial,19.12,-25,2025-03-21,For Completion,1,25.0,0.0,70.0,70.0,95.0
EUSKADI ALAI,MAERSKLINE,2025-03-20,17:30:00.000000000,MNBU3948322,Full OSS,MAERSKLINE,Partial,5.06,-25,2025-03-21,For Completion,1,25.0,0.0,70.0,70.0,95.0
EUSKADI ALAI,MAERSKLINE,2025-03-20,12:02:00.000000000,MNBU4125294,Full OSS,MAERSKLINE,Completed,7.23,-25,2025-03-25,LML,6,25.0,30.0,70.0,420.0,475.0
NOUR,MAERSKLINE,2025-03-20,16:19:00.000000000,MNBU9066872,Full OSS,MAERSKLINE,Full,26.1,-25,2025-03-25,LML,6,25.0,30.0,70.0,420.0,475.0
NOUR,MAERSKLINE,2025-03-20,17:40:00.000000000,TEMU9753253,Full OSS,MAERSKLINE,Full,26.07,-25,2025-03-26,LML,7,25.0,30.0,70.0,490.0,545.0
INPESCA S.A,INPESCA S.A,2025-03-20,15:18:00.000000000,CXRU1071426,CCCS Stuffing and Plugin,CMA CGM,Full,26.63,-25,2025-04-05,LML,17,25.0,30.0,70.0,1190.0,1245.0
INPESCA S.A,INPESCA S.A,2025-03-20,11:59:00.000000000,SZLU9207901,CCCS Stuffing and Plugin,CMA CGM,Full,26.642,-25,2025-04-05,LML,17,25.0,30.0,70.0,1190.0,1245.0
INPESCA S.A,INPESCA S.A,2025-03-20,13:02:00.000000000,TTNU8203316,CCCS Stuffing and Plugin,CMA CGM,Full,26.515,-25,2025-04-05,LML,17,25.0,30.0,70.0,1190.0,1245.0
INPESCA S.A,INPESCA S.A,2025-03-20,17:35:00.000000000,TTNU8959828,CCCS Stuffing and Plugin,CMA CGM,Full,26.672,-25,2025-04-05,LML,17,25.0,30.0,70.0,1190.0,1245.0
INPESCA S.A,INPESCA S.A,2025-03-20,17:05:00.000000000,TTNU8981966,CCCS Stuffing and Plugin,CMA CGM,Full,26.84,-25,2025-04-05,LML,17,25.0,30.0,70.0,1190.0,1245.0
JAI ALAI,MAERSKLINE,2025-03-21,17:16:00.000000000,MNBU0215023,Full OSS,MAERSKLINE,Partial,21.08,-25,2025-03-22,For Completion,1,25.0,0.0,70.0,70.0,95.0
AMIRANTE,MAERSKLINE,2025-03-21,14:58:00.000000000,MNBU0297633,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.118,-25,2025-03-25,LML,5,25.0,30.0,70.0,350.0,405.0
NOUR,MAERSKLINE,2025-03-21,11:52:00.000000000,MNBU0510380,Full OSS,MAERSKLINE,Completed,9.0,-25,2025-03-25,LML,5,25.0,30.0,70.0,350.0,405.0
NOUR,MAERSKLINE,2025-03-21,10:36:00.000000000,MNBU0668082,Full OSS,MAERSKLINE,Completed,4.19,-25,2025-03-25,LML,5,25.0,30.0,70.0,350.0,405.0
AMIRANTE,MAERSKLINE,2025-03-21,13:17:00.000000000,MNBU3412474,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,27.734,-25,2025-03-26,LML,6,25.0,30.0,70.0,420.0,475.0
NOUR,MAERSKLINE,2025-03-21,11:52:00.000000000,MNBU3668677,Full OSS,MAERSKLINE,Full,26.01,-25,2025-03-25,LML,5,25.0,30.0,70.0,350.0,405.0
NOUR,MAERSKLINE,2025-03-21,10:36:00.000000000,MNBU3944939,Full OSS,MAERSKLINE,Completed,6.88,-25,2025-03-25,LML,5,25.0,30.0,70.0,350.0,405.0
EUSKADI ALAI,MAERSKLINE,2025-03-21,14:03:00.000000000,MNBU3948322,Full OSS,MAERSKLINE,Completed,23.15,-25,2025-03-26,LML,6,25.0,30.0,70.0,420.0,475.0
JAI ALAI,MAERSKLINE,2025-03-21,13:44:00.000000000,MNBU4446416,Full OSS,MAERSKLINE,Full,27.18,-25,2025-03-26,LML,6,25.0,30.0,70.0,420.0,475.0
JAI ALAI,MAERSKLINE,2025-03-21,14:34:00.000000000,MSFU0001982,Full OSS,MAERSKLINE,Completed,14.7,-60,2025-03-25,LML,5,25.0,30.0,110.0,550.0,605.0
JAI ALAI,MAERSKLINE,2025-03-21,11:52:00.000000000,MSFU0005247,Full OSS,MAERSKLINE,Full,25.18,-60,2025-03-25,LML,5,25.0,30.0,110.0,550.0,605.0
JAI ALAI,MAERSKLINE,2025-03-21,10:36:00.000000000,MSFU0006412,Full OSS,MAERSKLINE,Full,25.14,-60,2025-03-25,LML,5,25.0,30.0,110.0,550.0,605.0
INPESCA S.A,MAERSKLINE,2025-03-21,10:36:00.000000000,MSWU0108753,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,25.511,-25,2025-03-25,LML,5,25.0,30.0,70.0,350.0,405.0
EUSKADI ALAI,MAERSKLINE,2025-03-21,17:19:00.000000000,MWCU5267356,Full OSS,MAERSKLINE,Partial,19.19,-25,2025-03-22,For Completion,1,25.0,0.0,70.0,70.0,95.0
INPESCA S.A,MAERSKLINE,2025-03-21,11:52:00.000000000,SUDU6185805,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,25.875,-25,2025-03-25,LML,5,25.0,30.0,70.0,350.0,405.0
JAI ALAI,IOT,2025-03-21,17:13:00.000000000,TCLU1215531,Stuffing and Plugin,IOT,Full,27.11,-25,2025-03-27,IOT,7,25.0,30.0,70.0,490.0,545.0
JAI ALAI,IOT,2025-03-21,17:11:00.000000000,TCLU1264583,Stuffing and Plugin,IOT,Partial,17.43,-25,2025-03-22,For Completion,1,25.0,0.0,70.0,70.0,95.0
JAI ALAI,IOT,2025-03-21,11:37:00.000000000,TLLU1033643,Stuffing and Plugin,IOT,Full,27.11,-25,2025-03-26,IOT,6,25.0,30.0,70.0,420.0,475.0
JAI ALAI,IOT,2025-03-21,10:11:00.000000000,TLLU1033854,Stuffing and Plugin,IOT,Full,27.19,-25,2025-03-26,IOT,6,25.0,30.0,70.0,420.0,475.0
JAI ALAI,IOT,2025-03-21,14:18:00.000000000,TLLU1034280,Stuffing and Plugin,IOT,Full,27.18,-25,2025-03-26,IOT,6,25.0,30.0,70.0,420.0,475.0
JAI ALAI,IOT,2025-03-21,13:41:00.000000000,TLLU1034845,Stuffing and Plugin,IOT,Full,27.12,-25,2025-03-26,LML,6,25.0,30.0,70.0,420.0,475.0
JAI ALAI,IOT,2025-03-21,17:14:00.000000000,TTNU8203548,Stuffing and Plugin,IOT,Partial,17.4,-25,2025-03-22,For Completion,1,25.0,0.0,70.0,70.0,95.0
INPESCA S.A,INPESCA S.A,2025-03-21,14:38:00.000000000,SEKU9127303,CCCS Stuffing and Plugin,CMA CGM,Full,26.717,-25,2025-04-05,LML,16,25.0,30.0,70.0,1120.0,1175.0
INPESCA S.A,INPESCA S.A,2025-03-21,14:42:00.000000000,TCLU1286453,CCCS Stuffing and Plugin,CMA CGM,Full,26.915,-25,2025-04-05,LML,16,25.0,30.0,70.0,1120.0,1175.0
TXORI AUNDI,INPESCA FISHING LTD,2025-03-22,17:00:00.000000000,FBIU5228178,Stuffing and Plugin,CMA CGM,Partial,10.29,-25,2025-03-23,For Completion,1,25.0,0.0,70.0,70.0,95.0
EUSKADI ALAI,MAERSKLINE,2025-03-22,13:42:00.000000000,MMAU1001393,Full OSS,MAERSKLINE,Partial,2.46,-25,2025-03-23,For Completion,1,25.0,0.0,70.0,70.0,95.0
TXORI AUNDI,MAERSKLINE,2025-03-22,17:18:00.000000000,MMAU1120089,Basic OSS,MAERSKLINE,Partial,16.0,-25,2025-03-23,For Completion,1,25.0,0.0,70.0,70.0,95.0
EUSKADI ALAI,MAERSKLINE,2025-03-22,15:51:00.000000000,MNBU0139200,Full OSS,MAERSKLINE,Partial,3.62,-25,2025-03-23,For Completion,1,25.0,0.0,70.0,70.0,95.0
JAI ALAI,MAERSKLINE,2025-03-22,10:18:00.000000000,MNBU0215023,Full OSS,MAERSKLINE,Completed,6.1,-25,2025-03-26,LML,5,25.0,30.0,70.0,350.0,405.0
JAI ALAI,MAERSKLINE,2025-03-22,15:05:00.000000000,MNBU0539911,Full OSS,MAERSKLINE,Full,27.0,-25,2025-03-25,LML,4,25.0,30.0,70.0,280.0,335.0
OCEAN BASKET,MAERSKLINE,2025-03-22,14:59:00.000000000,MNBU3406595,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,25.716,-25,2025-03-25,LML,4,25.0,30.0,70.0,280.0,335.0
ECHEBASTAR,MAERSKLINE,2025-03-22,17:01:00.000000000,MNBU3911560,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,25.724,-25,2025-04-02,LML,12,25.0,30.0,70.0,840.0,895.0
JAI ALAI,MAERSKLINE,2025-03-22,17:17:00.000000000,MNBU4108234,Full OSS,MAERSKLINE,Partial,24.0,-25,2025-03-23,For Completion,1,25.0,0.0,70.0,70.0,95.0
EUSKADI ALAI,MAERSKLINE,2025-03-22,11:02:00.000000000,MNBU9102497,Full OSS,MAERSKLINE,Full,29.3,-25,2025-03-25,LML,4,25.0,30.0,70.0,280.0,335.0
EUSKADI ALAI,MAERSKLINE,2025-03-22,10:41:00.000000000,MWCU5267356,Full OSS,MAERSKLINE,Completed,8.26,-25,2025-03-25,LML,4,25.0,30.0,70.0,280.0,335.0
JAI ALAI,IOT,2025-03-22,09:16:00.000000000,TCLU1264583,Stuffing and Plugin,IOT,Completed,9.72,-25,2025-03-27,IOT,6,25.0,30.0,70.0,420.0,475.0
JAI ALAI,IOT,2025-03-22,14:56:00.000000000,TTNU8031834,Stuffing and Plugin,IOT,Full,27.16,-25,2025-03-29,IOT,8,25.0,30.0,70.0,560.0,615.0
JAI ALAI,IOT,2025-03-22,14:55:00.000000000,TTNU8057021,Stuffing and Plugin,IOT,Full,26.98,-25,2025-03-29,IOT,8,25.0,30.0,70.0,560.0,615.0
JAI ALAI,IOT,2025-03-22,15:32:00.000000000,TTNU8192823,Stuffing and Plugin,IOT,Full,27.14,-25,2025-03-27,IOT,6,25.0,30.0,70.0,420.0,475.0
JAI ALAI,IOT,2025-03-22,11:56:00.000000000,TTNU8194786,Stuffing and Plugin,IOT,Full,27.0,-25,2025-03-29,IOT,8,25.0,30.0,70.0,560.0,615.0
JAI ALAI,IOT,2025-03-22,17:14:00.000000000,TTNU8203358,Stuffing and Plugin,IOT,Partial,19.31,-25,2025-03-23,For Completion,1,25.0,0.0,70.0,70.0,95.0
JAI ALAI,IOT,2025-03-22,13:26:00.000000000,TTNU8203363,Stuffing and Plugin,IOT,Full,27.15,-25,2025-03-27,IOT,6,25.0,30.0,70.0,420.0,475.0
JAI ALAI,IOT,2025-03-22,08:57:00.000000000,TTNU8203548,Stuffing and Plugin,IOT,Completed,10.13,-25,2025-03-27,IOT,6,25.0,30.0,70.0,420.0,475.0
JAI ALAI,IOT,2025-03-22,16:08:00.000000000,TTNU8203960,Stuffing and Plugin,IOT,Full,27.16,-25,2025-03-24,Fishing Port,3,25.0,30.0,70.0,210.0,265.0
JAI ALAI,IOT,2025-03-22,17:07:00.000000000,TTNU8204420,Stuffing and Plugin,IOT,Partial,14.85,-25,2025-03-23,For Completion,1,25.0,0.0,70.0,70.0,95.0
INPESCA S.A,INPESCA S.A,2025-03-22,10:46:00.000000000,SEGU9108187,CCCS Stuffing and Plugin,CMA CGM,Full,27.022,-25,2025-04-05,LML,15,25.0,30.0,70.0,1050.0,1105.0
INPESCA S.A,INPESCA S.A,2025-03-22,15:12:00.000000000,TTNU8437401,CCCS Stuffing and Plugin,CMA CGM,Full,27.0,-25,2025-04-05,LML,15,25.0,30.0,70.0,1050.0,1105.0
TXORI AUNDI,INPESCA FISHING LTD,2025-03-23,09:57:00.000000000,FBIU5228178,Stuffing and Plugin,CMA CGM,Partial,13.93,-25,2025-03-24,For Completion,1,25.0,0.0,70.0,70.0,95.0
JAI ALAI,MAERSKLINE,2025-03-23,12:54:00.000000000,MMAU1001393,Full OSS,MAERSKLINE,Completed,24.62,-25,2025-03-25,LML,3,25.0,30.0,70.0,210.0,265.0
TXORI AUNDI,MAERSKLINE,2025-03-23,09:38:00.000000000,MMAU1120089,Basic OSS,MAERSKLINE,Partial,9.59,-25,2025-03-24,For Completion,1,25.0,0.0,70.0,70.0,95.0
JAI ALAI,MAERSKLINE,2025-03-23,11:16:00.000000000,MNBU0139200,Full OSS,MAERSKLINE,Completed,25.31,-25,2025-03-25,LML,3,25.0,30.0,70.0,210.0,265.0
JAI ALAI,MAERSKLINE,2025-03-23,09:24:00.000000000,MNBU4108234,Full OSS,MAERSKLINE,Completed,3.08,-25,2025-03-25,LML,3,25.0,30.0,70.0,210.0,265.0
JAI ALAI,MAERSKLINE,2025-03-23,16:09:00.000000000,MNBU4264941,Full OSS,MAERSKLINE,Partial,22.81,-25,2025-03-24,For Completion,1,25.0,0.0,70.0,70.0,95.0
JAI ALAI,IOT,2025-03-23,15:59:00.000000000,TCLU1216461,Stuffing and Plugin,IOT,Partial,19.84,-25,2025-03-24,For Completion,1,25.0,0.0,70.0,70.0,95.0
JAI ALAI,IOT,2025-03-23,10:51:00.000000000,TCLU1223305,Stuffing and Plugin,IOT,Full,26.98,-25,2025-03-29,IOT,7,25.0,30.0,70.0,490.0,545.0
JAI ALAI,IOT,2025-03-23,16:07:00.000000000,TCLU1228570,Stuffing and Plugin,IOT,Partial,23.84,-25,2025-03-24,For Completion,1,25.0,0.0,70.0,70.0,95.0
JAI ALAI,IOT,2025-03-23,16:18:00.000000000,TRIU8898265,Stuffing and Plugin,IOT,Full,27.23,-25,2025-03-31,IOT,9,25.0,30.0,70.0,630.0,685.0
JAI ALAI,IOT,2025-03-23,14:01:00.000000000,TRIU8980882,Stuffing and Plugin,IOT,Full,27.25,-25,2025-03-31,IOT,9,25.0,30.0,70.0,630.0,685.0
JAI ALAI,IOT,2025-03-23,08:49:00.000000000,TTNU8203358,Stuffing and Plugin,IOT,Completed,7.89,-25,2025-03-29,IOT,7,25.0,30.0,70.0,490.0,545.0
JAI ALAI,IOT,2025-03-23,13:36:00.000000000,TTNU8203738,Stuffing and Plugin,IOT,Full,27.19,-25,2025-03-31,IOT,9,25.0,30.0,70.0,630.0,685.0
JAI ALAI,IOT,2025-03-23,09:00:00.000000000,TTNU8204420,Stuffing and Plugin,IOT,Completed,12.28,-25,2025-03-29,IOT,7,25.0,30.0,70.0,490.0,545.0
TXORI AUNDI,INPESCA FISHING LTD,2025-03-24,15:33:00.000000000,CAIU5650206,Stuffing and Plugin,CMA CGM,Full,26.96,-25,2025-04-05,LML,13,25.0,30.0,70.0,910.0,965.0
TXORI AUNDI,INPESCA FISHING LTD,2025-03-24,13:40:00.000000000,CGMU5289732,Stuffing and Plugin,CMA CGM,Full,26.87,-25,2025-04-05,LML,13,25.0,30.0,70.0,910.0,965.0
TXORI AUNDI,INPESCA FISHING LTD,2025-03-24,09:57:00.000000000,FBIU5228178,Stuffing and Plugin,CMA CGM,Completed,2.74,-25,2025-04-05,LML,13,25.0,30.0,70.0,910.0,965.0
TXORI AUNDI,MAERSKLINE,2025-03-24,09:38:00.000000000,MMAU1120089,Basic OSS,MAERSKLINE,Completed,1.28,-25,2025-04-02,LML,10,25.0,30.0,70.0,700.0,755.0
JAI ALAI,MAERSKLINE,2025-03-24,15:33:00.000000000,MNBU4069668,Full OSS,MAERSKLINE,Partial,10.51,-25,2025-04-01,For Completion,8,25.0,0.0,70.0,560.0,585.0
JAI ALAI,MAERSKLINE,2025-03-24,11:00:00.000000000,MNBU4264941,Full OSS,MAERSKLINE,Completed,4.25,-25,2025-04-02,LML,10,25.0,30.0,70.0,700.0,755.0
JAI ALAI,MAERSKLINE,2025-03-24,11:20:00.000000000,MNBU4472570,Full OSS,MAERSKLINE,Full,27.13,-25,2025-04-02,LML,10,25.0,30.0,70.0,700.0,755.0
TXORI AUNDI,MAERSKLINE,2025-03-24,17:02:00.000000000,MNBU4474378,Basic OSS,MAERSKLINE,Partial,10.1,-25,2025-03-25,For Completion,1,25.0,0.0,70.0,70.0,95.0
JAI ALAI,MAERSKLINE,2025-03-24,13:40:00.000000000,SUDU6264777,Full OSS,MAERSKLINE,Full,27.27,-25,2025-04-02,LML,10,25.0,30.0,70.0,700.0,755.0
JAI ALAI,MAERSKLINE,2025-03-24,15:33:00.000000000,SUDU8210194,Full OSS,MAERSKLINE,Partial,15.21,-25,2025-03-31,For Completion,7,25.0,0.0,70.0,490.0,515.0
JAI ALAI,IOT,2025-03-24,08:45:00.000000000,TCLU1228570,Stuffing and Plugin,IOT,Completed,3.27,-25,2025-03-27,IOT,4,25.0,30.0,70.0,280.0,335.0
TXORI AUNDI,INPESCA FISHING LTD,2025-03-24,17:04:00.000000000,TEMU9513400,Stuffing and Plugin,CMA CGM,Partial,18.79,-25,2025-03-25,For Completion,1,25.0,0.0,70.0,70.0,95.0
TXORI AUNDI,INPESCA FISHING LTD,2025-03-24,15:33:00.000000000,SEGU9414377,Stuffing and Plugin,CMA CGM,Full,26.9,-25,2025-04-05,LML,13,25.0,30.0,70.0,910.0,965.0
JAI ALAI,IOT,2025-03-24,11:04:00.000000000,TCLU1216461,Stuffing and Plugin,IOT,Completed,7.16,-25,2025-04-04,IOT,12,25.0,30.0,70.0,840.0,895.0
JAI ALAI,IOT,2025-03-24,11:07:00.000000000,TRIU8031103,Stuffing and Plugin,IOT,Full,27.1,-25,2025-04-04,IOT,12,25.0,30.0,70.0,840.0,895.0
JAI ALAI,IOT,2025-03-24,15:15:00.000000000,TTNU8193347,Stuffing and Plugin,IOT,Partial,13.4,-25,2025-04-04,IOT,12,25.0,30.0,70.0,840.0,895.0
TXORI AUNDI,INPESCA FISHING LTD,2025-03-25,11:40:00.000000000,CGMU5480121,Stuffing and Plugin,CMA CGM,Full,26.98,-25,2025-04-05,LML,12,25.0,30.0,70.0,840.0,895.0
TXORI AUNDI,INPESCA FISHING LTD,2025-03-25,17:14:00.000000000,CGMU5506519,Stuffing and Plugin,CMA CGM,Partial,23.89,-25,2025-03-26,For Completion,1,25.0,0.0,70.0,70.0,95.0
AMIRANTE,MAERSKLINE,2025-03-25,13:17:00.000000000,MNBU0035274,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.234,-25,2025-04-02,LML,9,25.0,30.0,70.0,630.0,685.0
AMIRANTE,MAERSKLINE,2025-03-25,09:42:00.000000000,MNBU3067296,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.447,-25,2025-04-02,LML,9,25.0,30.0,70.0,630.0,685.0
AMIRANTE,MAERSKLINE,2025-03-25,11:50:00.000000000,MNBU3963440,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,27.791,-25,2025-04-02,LML,9,25.0,30.0,70.0,630.0,685.0
OCEAN BASKET,MAERSKLINE,2025-03-25,15:42:00.000000000,MNBU4262213,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,26.541,-25,2025-04-02,LML,9,25.0,30.0,70.0,630.0,685.0
OCEAN BASKET,MAERSKLINE,2025-03-25,17:11:00.000000000,MNBU4306461,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,26.939,-25,2025-04-01,LML,8,25.0,30.0,70.0,560.0,615.0
TXORI AUNDI,MAERSKLINE,2025-03-25,17:12:00.000000000,MNBU4474378,Basic OSS,MAERSKLINE,Partial,12.93,-25,2025-03-26,For Completion,1,25.0,0.0,70.0,70.0,95.0
TXORI AUNDI,MAERSKLINE,2025-03-25,15:41:00.000000000,SUDU8013282,Basic OSS,MAERSKLINE,Full,27.0,-25,2025-04-02,LML,9,25.0,30.0,70.0,630.0,685.0
TXORI AUNDI,INPESCA FISHING LTD,2025-03-25,09:13:00.000000000,TEMU9513400,Stuffing and Plugin,CMA CGM,Completed,8.19,-25,2025-04-05,LML,12,25.0,30.0,70.0,840.0,895.0
INPESCA S.A,INPESCA S.A,2025-03-26,16:50:00.000000000,CGMU5176124,CCCS Stuffing and Plugin,CMA CGM,Full,26.555,-25,2025-04-05,LML,11,25.0,30.0,70.0,770.0,825.0
INPESCA S.A,INPESCA S.A,2025-03-26,16:56:00.000000000,CGMU5391554,CCCS Stuffing and Plugin,CMA CGM,Full,26.575,-25,2025-04-05,LML,11,25.0,30.0,70.0,770.0,825.0
TXORI AUNDI,INPESCA FISHING LTD,2025-03-26,11:44:00.000000000,CGMU5506519,Stuffing and Plugin,CMA CGM,Completed,3.16,-25,2025-04-05,LML,11,25.0,30.0,70.0,770.0,825.0
INPESCA S.A,INPESCA S.A,2025-03-26,11:52:00.000000000,CGMU6920101,CCCS Stuffing and Plugin,CMA CGM,Full,26.732,-25,2025-04-05,LML,11,25.0,30.0,70.0,770.0,825.0
TXORI AUNDI,MAERSKLINE,2025-03-26,16:54:00.000000000,MNBU3030002,Basic OSS,MAERSKLINE,Partial,17.98,-25,2025-03-27,For Completion,1,25.0,0.0,70.0,70.0,95.0
TXORI AUNDI,MAERSKLINE,2025-03-26,11:53:00.000000000,MNBU4474378,Basic OSS,MAERSKLINE,Completed,6.8,-25,2025-04-01,LML,7,25.0,30.0,70.0,490.0,545.0
INPESCA S.A,INPESCA S.A,2025-03-26,14:27:00.000000000,SEKU9121809,CCCS Stuffing and Plugin,CMA CGM,Full,26.735,-25,2025-04-05,LML,11,25.0,30.0,70.0,770.0,825.0
INPESCA S.A,INPESCA S.A,2025-03-26,11:47:00.000000000,TCLU1218232,CCCS Stuffing and Plugin,CMA CGM,Full,26.977,-25,2025-04-05,LML,11,25.0,30.0,70.0,770.0,825.0
INPESCA S.A,INPESCA S.A,2025-03-27,14:20:00.000000000,CGMU5200093,CCCS Stuffing and Plugin,CMA CGM,Full,26.903,-25,2025-04-05,LML,10,25.0,30.0,70.0,700.0,755.0
INPESCA S.A,INPESCA S.A,2025-03-27,15:49:00.000000000,CGMU5239290,CCCS Stuffing and Plugin,CMA CGM,Full,26.771,-25,2025-04-05,LML,10,25.0,30.0,70.0,700.0,755.0
INPESCA S.A,INPESCA S.A,2025-03-27,16:54:00.000000000,CGMU6582318,CCCS Stuffing and Plugin,CMA CGM,Full,26.52,-25,2025-04-05,LML,10,25.0,30.0,70.0,700.0,755.0
ADAMAS,MAERSKLINE,2025-03-27,17:10:00.000000000,MNBU0219287,Full OSS,MAERSKLINE,Partial,1.46,-25,2025-03-28,For Completion,1,25.0,0.0,70.0,70.0,95.0
ADAMAS,MAERSKLINE,2025-03-27,17:13:00.000000000,MNBU0343810,Full OSS,MAERSKLINE,Partial,5.19,-25,2025-03-28,For Completion,1,25.0,0.0,70.0,70.0,95.0
INPESCA S.A,MAERSKLINE,2025-03-27,13:07:00.000000000,MNBU3030002,CCCS Stuffing - Basic OSS,MAERSKLINE,Completed,8.71,-25,2025-04-01,LML,6,25.0,30.0,70.0,420.0,475.0
HAWWA,MAERSKLINE,2025-03-27,17:14:00.000000000,MNBU3069534,Full OSS,MAERSKLINE,Partial,17.25,-25,2025-03-28,For Completion,1,25.0,0.0,70.0,70.0,95.0
OCEAN BASKET,MAERSKLINE,2025-03-27,14:44:00.000000000,MNBU3127013,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.608,-25,2025-04-01,LML,6,25.0,30.0,70.0,420.0,475.0
HAWWA,MAERSKLINE,2025-03-27,11:00:00.000000000,MNBU3151370,Full OSS,MAERSKLINE,Full,26.87,-25,2025-04-01,LML,6,25.0,30.0,70.0,420.0,475.0
HAWWA,MAERSKLINE,2025-03-27,17:02:00.000000000,MNBU3228744,Full OSS,MAERSKLINE,Full,26.96,-25,2025-04-02,LML,7,25.0,30.0,70.0,490.0,545.0
OCEAN BASKET,MAERSKLINE,2025-03-27,13:07:00.000000000,MNBU3870667,CCCS Stuffing - Basic OSS,MAERSKLINE,Full,28.487,-25,2025-04-01,LML,6,25.0,30.0,70.0,420.0,475.0
HAWWA,MAERSKLINE,2025-03-27,17:07:00.000000000,MNBU3913692,Full OSS,MAERSKLINE,Full,24.98,-25,2025-04-02,LML,7,25.0,30.0,70.0,490.0,545.0
